EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM623,32,26-35,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,Upto 5k,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
RM627,32,26-35,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,5k-10k,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
RM638,32,26-35,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,Upto 5k,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
RM642,32,26-35,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married,6524,5k-10k,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
RM657,32,26-35,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,Upto 5k,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
RM683,32,26-35,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332,Upto 5k,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
RM693,32,26-35,No,Travel_Rarely,498,Research & Development,3,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,5k-10k,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3
RM757,32,26-35,No,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025,Upto 5k,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
RM851,32,26-35,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,Upto 5k,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
RM881,32,26-35,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,Upto 5k,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
RM882,32,26-35,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,Upto 5k,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
RM936,32,26-35,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,5k-10k,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
RM940,32,26-35,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Upto 5k,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
RM992,32,26-35,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,Upto 5k,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
RM1027,32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,5k-10k,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
RM1076,32,26-35,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,11244,10k-15k,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
RM1102,32,26-35,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,5k-10k,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
RM1114,32,26-35,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087,Upto 5k,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
RM1140,32,26-35,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,Upto 5k,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
RM1191,32,26-35,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,5k-10k,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
RM1206,32,26-35,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,Upto 5k,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
RM1227,32,26-35,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,Upto 5k,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
RM1238,32,26-35,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,5k-10k,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
RM1242,32,26-35,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,5k-10k,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
RM1261,32,26-35,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,Upto 5k,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
RM1320,32,26-35,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,Upto 5k,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
RM1327,32,26-35,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,5k-10k,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
RM1376,32,26-35,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Upto 5k,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
RM1389,32,26-35,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5k-10k,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
RM1395,32,26-35,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,5k-10k,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
RM1427,32,26-35,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,Upto 5k,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
RM1429,32,26-35,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,Upto 5k,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
RM1432,32,26-35,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,10k-15k,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
RM1450,32,26-35,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,Upto 5k,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
RM004,33,26-35,No,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909,Upto 5k,23159,1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0
RM031,33,26-35,No,Travel_Rarely,924,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,Upto 5k,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,
RM040,33,26-35,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,5k-10k,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3
RM056,33,26-35,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,10k-15k,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12
RM122,33,26-35,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,5k-10k,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
RM177,33,26-35,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,Upto 5k,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
RM186,33,26-35,No,Travel_Rarely,931,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married,2756,Upto 5k,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
RM222,33,26-35,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,Upto 5k,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
RM235,33,26-35,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,Upto 5k,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
RM237,33,26-35,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,Upto 5k,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
RM247,33,26-35,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911,Upto 5k,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
RM314,33,26-35,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,428,4,Female,74,3,3,Manager,2,Married,11878,10k-15k,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8
RM329,33,26-35,No,Travel_Frequently,508,Sales,10,3,Marketing,1,446,2,Male,46,2,2,Sales Executive,4,Single,4682,Upto 5k,4317,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1
RM364,33,26-35,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,34,3,1,Sales Representative,3,Single,2851,Upto 5k,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
RM436,33,26-35,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,10k-15k,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7
RM437,33,26-35,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,Upto 5k,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3
RM456,33,26-35,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,15k+,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5
RM500,33,26-35,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,5k-10k,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2
RM510,33,26-35,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5k-10k,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
RM515,33,26-35,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,Upto 5k,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
RM563,33,26-35,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,2686,Upto 5k,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
RM591,33,26-35,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,11691,10k-15k,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
RM592,33,26-35,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,5324,5k-10k,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
RM620,33,26-35,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,Upto 5k,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
RM656,33,26-35,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,910,4,Male,57,3,1,Human Resources,2,Divorced,2277,Upto 5k,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
RM674,33,26-35,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,939,3,Male,100,2,1,Research Scientist,1,Single,2799,Upto 5k,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
RM695,33,26-35,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,5k-10k,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
RM711,33,26-35,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single,17444,15k+,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0
RM713,33,26-35,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,995,2,Female,53,3,1,Research Scientist,4,Single,3452,Upto 5k,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
RM716,33,26-35,No,Travel_Frequently,827,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,5k-10k,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
RM755,33,26-35,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,2,Female,88,2,1,Sales Representative,4,Single,2342,Upto 5k,21437,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2
RM791,33,26-35,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,5k-10k,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2
RM793,33,26-35,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,Upto 5k,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8
RM799,33,26-35,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,Upto 5k,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
RM803,33,26-35,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,Upto 5k,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
RM830,33,26-35,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,8224,5k-10k,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
RM864,33,26-35,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,Upto 5k,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
RM873,33,26-35,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,Upto 5k,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
RM884,33,26-35,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,Upto 5k,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
RM909,33,26-35,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,5k-10k,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
RM991,33,26-35,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,5k-10k,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
RM1048,33,26-35,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,Upto 5k,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
RM1067,33,26-35,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,Upto 5k,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
RM1075,33,26-35,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,5k-10k,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
RM1092,33,26-35,No,Travel_Rarely,575,Research & Development,25,3,Life Sciences,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single,4320,Upto 5k,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
RM1096,33,26-35,No,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married,5207,5k-10k,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
RM1106,33,26-35,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,Male,46,3,2,Sales Executive,1,Married,6392,5k-10k,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
RM1190,33,26-35,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,5k-10k,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4
RM1199,33,26-35,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,5k-10k,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
RM1211,33,26-35,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,Upto 5k,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
RM1254,33,26-35,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,5k-10k,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
RM1256,33,26-35,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,5k-10k,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
RM1266,33,26-35,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,Upto 5k,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
RM1283,33,26-35,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,Upto 5k,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
RM1364,33,26-35,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,5k-10k,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
RM1399,33,26-35,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,5k-10k,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
RM1416,33,26-35,No,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,Upto 5k,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
RM1426,33,26-35,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,Upto 5k,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
RM014,34,26-35,No,TravelRarely,1346,Research & Development,19,2,Medical,1,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,Upto 5k,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2
RM023,34,26-35,No,TravelRarely,419,Research & Development,7,4,Life Sciences,1,28,1,Female,53,3,3,Research Director,2,Single,11994,10k-15k,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,
RM025,34,26-35,Yes,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,2,Male,83,3,1,Research Scientist,1,Single,2960,Upto 5k,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,
RM047,34,26-35,No,Non-Travel,1065,Sales,23,4,Marketing,1,60,2,Male,72,3,2,Sales Executive,3,Single,4568,Upto 5k,10034,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7
RM085,34,26-35,No,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,Upto 5k,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3
RM104,34,26-35,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,4809,Upto 5k,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
RM112,34,26-35,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,5k-10k,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,7,0,6
RM115,34,26-35,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,Upto 5k,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
RM117,34,26-35,No,Travel_Rarely,1354,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,11631,10k-15k,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8
RM160,34,26-35,No,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231,Upto 5k,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
RM182,34,26-35,No,Travel_Rarely,629,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2,Single,2311,Upto 5k,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2
RM189,34,26-35,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,256,4,Male,45,2,2,Manufacturing Director,3,Married,9547,5k-10k,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9
RM203,34,26-35,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,Upto 5k,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
RM248,34,26-35,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,Male,84,2,2,Manufacturing Director,1,Married,5957,5k-10k,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
RM379,34,26-35,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,4,2,Sales Executive,4,Single,5304,5k-10k,4652,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4
RM394,34,26-35,No,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,Sales Executive,3,Married,6538,5k-10k,12740,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2
RM416,34,26-35,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,Upto 5k,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0
RM433,34,26-35,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768,Upto 5k,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7
RM441,34,26-35,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,5k-10k,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2
RM463,34,26-35,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,5k-10k,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7
RM482,34,26-35,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,3622,Upto 5k,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3
RM495,34,26-35,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579,Upto 5k,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6
RM504,34,26-35,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1,Research Scientist,4,Married,2691,Upto 5k,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8
RM525,34,26-35,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,8621,5k-10k,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7
RM550,34,26-35,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,6142,5k-10k,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
RM561,34,26-35,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,5k-10k,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
RM568,34,26-35,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,6274,5k-10k,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
RM575,34,26-35,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,3280,Upto 5k,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
RM580,34,26-35,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,4381,Upto 5k,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
RM584,34,26-35,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,6500,5k-10k,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
RM607,34,26-35,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4,Single,2553,Upto 5k,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
